season,week,game_type,home_team,away_team,home_score,away_score,result,total
2022,13,REG,DET,JAX,40.0,14.0,26.0,54.0
2022,13,REG,HOU,CLE,14.0,27.0,-13.0,41.0
2022,13,REG,MIN,NYJ,27.0,22.0,5.0,49.0
2022,13,REG,NYG,WAS,20.0,20.0,0.0,40.0
2022,13,REG,PHI,TEN,35.0,10.0,25.0,45.0
2022,13,REG,LA,SEA,23.0,27.0,-4.0,50.0
2022,13,REG,SF,MIA,33.0,17.0,16.0,50.0
2022,13,REG,CIN,KC,27.0,24.0,3.0,51.0
2022,13,REG,LV,LAC,27.0,20.0,7.0,47.0
2022,13,REG,DAL,IND,54.0,19.0,35.0,73.0
2022,13,REG,TB,NO,17.0,16.0,1.0,33.0
2022,14,REG,LA,LV,17.0,16.0,1.0,33.0
2022,14,REG,BUF,NYJ,20.0,12.0,8.0,32.0
2022,14,REG,CIN,CLE,23.0,10.0,13.0,33.0
2022,14,REG,DAL,HOU,27.0,23.0,4.0,50.0
2022,14,REG,DET,MIN,34.0,23.0,11.0,57.0
2022,14,REG,NYG,PHI,22.0,48.0,-26.0,70.0
2022,14,REG,PIT,BAL,14.0,16.0,-2.0,30.0
2022,14,REG,TEN,JAX,22.0,36.0,-14.0,58.0
2022,14,REG,DEN,KC,28.0,34.0,-6.0,62.0
2022,14,REG,SEA,CAR,24.0,30.0,-6.0,54.0
2022,14,REG,SF,TB,35.0,7.0,28.0,42.0
2022,14,REG,LAC,MIA,23.0,17.0,6.0,40.0
2022,14,REG,ARI,NE,13.0,27.0,-14.0,40.0
2022,15,REG,SEA,SF,13.0,21.0,-8.0,34.0
2022,15,REG,MIN,IND,39.0,36.0,3.0,75.0
2022,15,REG,CLE,BAL,13.0,3.0,10.0,16.0
2022,15,REG,BUF,MIA,32.0,29.0,3.0,61.0
2022,15,REG,CAR,PIT,16.0,24.0,-8.0,40.0
2022,15,REG,CHI,PHI,20.0,25.0,-5.0,45.0
2022,15,REG,HOU,KC,24.0,30.0,-6.0,54.0
2022,15,REG,JAX,DAL,40.0,34.0,6.0,74.0
2022,15,REG,NO,ATL,21.0,18.0,3.0,39.0
2022,15,REG,NYJ,DET,17.0,20.0,-3.0,37.0
2022,15,REG,DEN,ARI,24.0,15.0,9.0,39.0
2022,15,REG,LV,NE,30.0,24.0,6.0,54.0
2022,15,REG,LAC,TEN,17.0,14.0,3.0,31.0
2022,15,REG,TB,CIN,23.0,34.0,-11.0,57.0
2022,15,REG,WAS,NYG,12.0,20.0,-8.0,32.0
2022,15,REG,GB,LA,24.0,12.0,12.0,36.0
2022,16,REG,NYJ,JAX,3.0,19.0,-16.0,22.0
2022,16,REG,BAL,ATL,17.0,9.0,8.0,26.0
2022,16,REG,CAR,DET,37.0,23.0,14.0,60.0
2022,16,REG,CHI,BUF,13.0,35.0,-22.0,48.0
2022,16,REG,CLE,NO,10.0,17.0,-7.0,27.0
2022,16,REG,KC,SEA,24.0,10.0,14.0,34.0
2022,16,REG,MIN,NYG,27.0,24.0,3.0,51.0
2022,16,REG,NE,CIN,18.0,22.0,-4.0,40.0
2022,16,REG,TEN,HOU,14.0,19.0,-5.0,33.0
2022,16,REG,SF,WAS,37.0,20.0,17.0,57.0
2022,16,REG,DAL,PHI,40.0,34.0,6.0,74.0
2022,16,REG,PIT,LV,13.0,10.0,3.0,23.0
2022,16,REG,MIA,GB,20.0,26.0,-6.0,46.0
2022,16,REG,LA,DEN,51.0,14.0,37.0,65.0
2022,16,REG,ARI,TB,16.0,19.0,-3.0,35.0
2022,16,REG,IND,LAC,3.0,20.0,-17.0,23.0
2022,17,REG,TEN,DAL,13.0,27.0,-14.0,40.0
2022,17,REG,ATL,ARI,20.0,19.0,1.0,39.0
2022,17,REG,DET,CHI,41.0,10.0,31.0,51.0
2022,17,REG,HOU,JAX,3.0,31.0,-28.0,34.0
2022,17,REG,KC,DEN,27.0,24.0,3.0,51.0
2022,17,REG,NE,MIA,23.0,21.0,2.0,44.0
2022,17,REG,NYG,IND,38.0,10.0,28.0,48.0
2022,17,REG,PHI,NO,10.0,20.0,-10.0,30.0
2022,17,REG,TB,CAR,30.0,24.0,6.0,54.0
2022,17,REG,WAS,CLE,10.0,24.0,-14.0,34.0
2022,17,REG,LV,SF,34.0,37.0,-3.0,71.0
2022,17,REG,SEA,NYJ,23.0,6.0,17.0,29.0
2022,17,REG,GB,MIN,41.0,17.0,24.0,58.0
2022,17,REG,LAC,LA,31.0,10.0,21.0,41.0
2022,17,REG,BAL,PIT,13.0,16.0,-3.0,29.0
2022,18,REG,LV,KC,13.0,31.0,-18.0,44.0
2022,18,REG,JAX,TEN,20.0,16.0,4.0,36.0
2022,18,REG,ATL,TB,30.0,17.0,13.0,47.0
2022,18,REG,BUF,NE,35.0,23.0,12.0,58.0
2022,18,REG,CHI,MIN,13.0,29.0,-16.0,42.0
2022,18,REG,CIN,BAL,27.0,16.0,11.0,43.0
2022,18,REG,IND,HOU,31.0,32.0,-1.0,63.0
2022,18,REG,MIA,NYJ,11.0,6.0,5.0,17.0
2022,18,REG,NO,CAR,7.0,10.0,-3.0,17.0
2022,18,REG,PIT,CLE,28.0,14.0,14.0,42.0
2022,18,REG,DEN,LAC,31.0,28.0,3.0,59.0
2022,18,REG,PHI,NYG,22.0,16.0,6.0,38.0
2022,18,REG,SEA,LA,19.0,16.0,3.0,35.0
2022,18,REG,SF,ARI,38.0,13.0,25.0,51.0
2022,18,REG,WAS,DAL,26.0,6.0,20.0,32.0
2022,18,REG,GB,DET,16.0,20.0,-4.0,36.0
2022,19,WC,SF,SEA,41.0,23.0,18.0,64.0
2022,19,WC,JAX,LAC,31.0,30.0,1.0,61.0
2022,19,WC,BUF,MIA,34.0,31.0,3.0,65.0
2022,19,WC,MIN,NYG,24.0,31.0,-7.0,55.0
2022,19,WC,CIN,BAL,24.0,17.0,7.0,41.0
2022,19,WC,TB,DAL,14.0,31.0,-17.0,45.0
2022,20,DIV,KC,JAX,27.0,20.0,7.0,47.0
2022,20,DIV,PHI,NYG,38.0,7.0,31.0,45.0
2022,20,DIV,BUF,CIN,10.0,27.0,-17.0,37.0
2022,20,DIV,SF,DAL,19.0,12.0,7.0,31.0
2022,21,CON,PHI,SF,31.0,7.0,24.0,38.0
2022,21,CON,KC,CIN,23.0,20.0,3.0,43.0
2022,22,SB,PHI,KC,35.0,38.0,-3.0,73.0
2023,1,REG,KC,DET,20.0,21.0,-1.0,41.0
2023,1,REG,ATL,CAR,24.0,10.0,14.0,34.0
2023,1,REG,BAL,HOU,25.0,9.0,16.0,34.0
2023,1,REG,CLE,CIN,24.0,3.0,21.0,27.0
2023,1,REG,IND,JAX,21.0,31.0,-10.0,52.0
2023,1,REG,MIN,TB,17.0,20.0,-3.0,37.0
2023,1,REG,NO,TEN,16.0,15.0,1.0,31.0
2023,1,REG,PIT,SF,7.0,30.0,-23.0,37.0
2023,1,REG,WAS,ARI,20.0,16.0,4.0,36.0
2023,1,REG,CHI,GB,20.0,38.0,-18.0,58.0
2023,1,REG,DEN,LV,16.0,17.0,-1.0,33.0
2023,1,REG,LAC,MIA,34.0,36.0,-2.0,70.0
2023,1,REG,NE,PHI,20.0,25.0,-5.0,45.0
2023,1,REG,SEA,LA,13.0,30.0,-17.0,43.0
2023,1,REG,NYG,DAL,0.0,40.0,-40.0,40.0
2023,1,REG,NYJ,BUF,22.0,16.0,6.0,38.0
2023,2,REG,PHI,MIN,34.0,28.0,6.0,62.0
2023,2,REG,ATL,GB,25.0,24.0,1.0,49.0
2023,2,REG,BUF,LV,38.0,10.0,28.0,48.0
2023,2,REG,CIN,BAL,24.0,27.0,-3.0,51.0
2023,2,REG,DET,SEA,31.0,37.0,-6.0,68.0
2023,2,REG,HOU,IND,20.0,31.0,-11.0,51.0
2023,2,REG,JAX,KC,9.0,17.0,-8.0,26.0
2023,2,REG,TB,CHI,27.0,17.0,10.0,44.0
2023,2,REG,TEN,LAC,27.0,24.0,3.0,51.0
2023,2,REG,ARI,NYG,28.0,31.0,-3.0,59.0
2023,2,REG,LA,SF,23.0,30.0,-7.0,53.0
2023,2,REG,DAL,NYJ,30.0,10.0,20.0,40.0
2023,2,REG,DEN,WAS,33.0,35.0,-2.0,68.0
2023,2,REG,NE,MIA,17.0,24.0,-7.0,41.0
2023,2,REG,CAR,NO,17.0,20.0,-3.0,37.0
2023,2,REG,PIT,CLE,26.0,22.0,4.0,48.0
2023,3,REG,SF,NYG,30.0,12.0,18.0,42.0
2023,3,REG,BAL,IND,19.0,22.0,-3.0,41.0
2023,3,REG,CLE,TEN,27.0,3.0,24.0,30.0
2023,3,REG,DET,ATL,20.0,6.0,14.0,26.0
2023,3,REG,GB,NO,18.0,17.0,1.0,35.0
2023,3,REG,JAX,HOU,17.0,37.0,-20.0,54.0
2023,3,REG,MIA,DEN,70.0,20.0,50.0,90.0
2023,3,REG,MIN,LAC,24.0,28.0,-4.0,52.0
2023,3,REG,NYJ,NE,10.0,15.0,-5.0,25.0
2023,3,REG,WAS,BUF,3.0,37.0,-34.0,40.0
2023,3,REG,SEA,CAR,37.0,27.0,10.0,64.0
2023,3,REG,ARI,DAL,28.0,16.0,12.0,44.0
2023,3,REG,KC,CHI,41.0,10.0,31.0,51.0
2023,3,REG,LV,PIT,18.0,23.0,-5.0,41.0
2023,3,REG,TB,PHI,11.0,25.0,-14.0,36.0
2023,3,REG,CIN,LA,19.0,16.0,3.0,35.0
2023,4,REG,GB,DET,20.0,34.0,-14.0,54.0
2023,4,REG,JAX,ATL,23.0,7.0,16.0,30.0
2023,4,REG,BUF,MIA,48.0,20.0,28.0,68.0
2023,4,REG,CAR,MIN,13.0,21.0,-8.0,34.0
2023,4,REG,CHI,DEN,28.0,31.0,-3.0,59.0
2023,4,REG,CLE,BAL,3.0,28.0,-25.0,31.0
2023,4,REG,HOU,PIT,30.0,6.0,24.0,36.0
2023,4,REG,IND,LA,23.0,29.0,-6.0,52.0
2023,4,REG,NO,TB,9.0,26.0,-17.0,35.0
2023,4,REG,PHI,WAS,34.0,31.0,3.0,65.0
2023,4,REG,TEN,CIN,27.0,3.0,24.0,30.0
2023,4,REG,LAC,LV,24.0,17.0,7.0,41.0
2023,4,REG,DAL,NE,38.0,3.0,35.0,41.0
2023,4,REG,SF,ARI,35.0,16.0,19.0,51.0
2023,4,REG,NYJ,KC,20.0,23.0,-3.0,43.0
2023,4,REG,NYG,SEA,3.0,24.0,-21.0,27.0
2023,5,REG,WAS,CHI,20.0,40.0,-20.0,60.0
2023,5,REG,BUF,JAX,20.0,25.0,-5.0,45.0
2023,5,REG,ATL,HOU,21.0,19.0,2.0,40.0
2023,5,REG,DET,CAR,42.0,24.0,18.0,66.0
2023,5,REG,IND,TEN,23.0,16.0,7.0,39.0
2023,5,REG,MIA,NYG,31.0,16.0,15.0,47.0
2023,5,REG,NE,NO,0.0,34.0,-34.0,34.0
2023,5,REG,PIT,BAL,17.0,10.0,7.0,27.0
2023,5,REG,ARI,CIN,20.0,34.0,-14.0,54.0
2023,5,REG,LA,PHI,14.0,23.0,-9.0,37.0
2023,5,REG,DEN,NYJ,21.0,31.0,-10.0,52.0
2023,5,REG,MIN,KC,20.0,27.0,-7.0,47.0
2023,5,REG,SF,DAL,42.0,10.0,32.0,52.0
2023,5,REG,LV,GB,17.0,13.0,4.0,30.0
2023,6,REG,KC,DEN,19.0,8.0,11.0,27.0
2023,6,REG,TEN,BAL,16.0,24.0,-8.0,40.0
2023,6,REG,ATL,WAS,16.0,24.0,-8.0,40.0
2023,6,REG,CHI,MIN,13.0,19.0,-6.0,32.0
2023,6,REG,CIN,SEA,17.0,13.0,4.0,30.0
2023,6,REG,CLE,SF,19.0,17.0,2.0,36.0
2023,6,REG,HOU,NO,20.0,13.0,7.0,33.0
2023,6,REG,JAX,IND,37.0,20.0,17.0,57.0
2023,6,REG,MIA,CAR,42.0,21.0,21.0,63.0
2023,6,REG,LV,NE,21.0,17.0,4.0,38.0
2023,6,REG,LA,ARI,26.0,9.0,17.0,35.0
2023,6,REG,NYJ,PHI,20.0,14.0,6.0,34.0
2023,6,REG,TB,DET,6.0,20.0,-14.0,26.0
2023,6,REG,BUF,NYG,14.0,9.0,5.0,23.0
2023,6,REG,LAC,DAL,17.0,20.0,-3.0,37.0
2023,7,REG,NO,JAX,24.0,31.0,-7.0,55.0
2023,7,REG,BAL,DET,38.0,6.0,32.0,44.0
2023,7,REG,CHI,LV,30.0,12.0,18.0,42.0
2023,7,REG,IND,CLE,38.0,39.0,-1.0,77.0
2023,7,REG,NE,BUF,29.0,25.0,4.0,54.0
2023,7,REG,NYG,WAS,14.0,7.0,7.0,21.0
2023,7,REG,TB,ATL,13.0,16.0,-3.0,29.0
2023,7,REG,LA,PIT,17.0,24.0,-7.0,41.0
2023,7,REG,SEA,ARI,20.0,10.0,10.0,30.0
2023,7,REG,DEN,GB,19.0,17.0,2.0,36.0
2023,7,REG,KC,LAC,31.0,17.0,14.0,48.0
2023,7,REG,PHI,MIA,31.0,17.0,14.0,48.0
2023,7,REG,MIN,SF,22.0,17.0,5.0,39.0
2023,8,REG,BUF,TB,24.0,18.0,6.0,42.0
2023,8,REG,CAR,HOU,15.0,13.0,2.0,28.0
2023,8,REG,DAL,LA,43.0,20.0,23.0,63.0
2023,8,REG,GB,MIN,10.0,24.0,-14.0,34.0
2023,8,REG,IND,NO,27.0,38.0,-11.0,65.0
2023,8,REG,MIA,NE,31.0,17.0,14.0,48.0
2023,8,REG,NYG,NYJ,10.0,13.0,-3.0,23.0
2023,8,REG,PIT,JAX,10.0,20.0,-10.0,30.0
2023,8,REG,TEN,ATL,28.0,23.0,5.0,51.0
2023,8,REG,WAS,PHI,31.0,38.0,-7.0,69.0
2023,8,REG,SEA,CLE,24.0,20.0,4.0,44.0
2023,8,REG,ARI,BAL,24.0,31.0,-7.0,55.0
2023,8,REG,DEN,KC,24.0,9.0,15.0,33.0
2023,8,REG,SF,CIN,17.0,31.0,-14.0,48.0
2023,8,REG,LAC,CHI,30.0,13.0,17.0,43.0
2023,8,REG,DET,LV,26.0,14.0,12.0,40.0
2023,9,REG,PIT,TEN,20.0,16.0,4.0,36.0
2023,9,REG,KC,MIA,21.0,14.0,7.0,35.0
2023,9,REG,ATL,MIN,28.0,31.0,-3.0,59.0
2023,9,REG,BAL,SEA,37.0,3.0,34.0,40.0
2023,9,REG,CLE,ARI,27.0,0.0,27.0,27.0
2023,9,REG,GB,LA,20.0,3.0,17.0,23.0
2023,9,REG,HOU,TB,39.0,37.0,2.0,76.0
2023,9,REG,NE,WAS,17.0,20.0,-3.0,37.0
2023,9,REG,NO,CHI,24.0,17.0,7.0,41.0
2023,9,REG,CAR,IND,13.0,27.0,-14.0,40.0
2023,9,REG,LV,NYG,30.0,6.0,24.0,36.0
2023,9,REG,PHI,DAL,28.0,23.0,5.0,51.0
2023,9,REG,CIN,BUF,24.0,18.0,6.0,42.0
2023,9,REG,NYJ,LAC,6.0,27.0,-21.0,33.0
2023,10,REG,CHI,CAR,16.0,13.0,3.0,29.0
2023,10,REG,NE,IND,6.0,10.0,-4.0,16.0
2023,10,REG,BAL,CLE,31.0,33.0,-2.0,64.0
2023,10,REG,CIN,HOU,27.0,30.0,-3.0,57.0
2023,10,REG,JAX,SF,3.0,34.0,-31.0,37.0
2023,10,REG,MIN,NO,27.0,19.0,8.0,46.0
2023,10,REG,PIT,GB,23.0,19.0,4.0,42.0
2023,10,REG,TB,TEN,20.0,6.0,14.0,26.0
2023,10,REG,ARI,ATL,25.0,23.0,2.0,48.0
2023,10,REG,LAC,DET,38.0,41.0,-3.0,79.0
2023,10,REG,DAL,NYG,49.0,17.0,32.0,66.0
2023,10,REG,SEA,WAS,29.0,26.0,3.0,55.0
2023,10,REG,LV,NYJ,16.0,12.0,4.0,28.0
2023,10,REG,BUF,DEN,22.0,24.0,-2.0,46.0
2023,11,REG,BAL,CIN,34.0,20.0,14.0,54.0
2023,11,REG,CAR,DAL,10.0,33.0,-23.0,43.0
2023,11,REG,CLE,PIT,13.0,10.0,3.0,23.0
2023,11,REG,DET,CHI,31.0,26.0,5.0,57.0
2023,11,REG,GB,LAC,23.0,20.0,3.0,43.0
2023,11,REG,HOU,ARI,21.0,16.0,5.0,37.0
2023,11,REG,JAX,TEN,34.0,14.0,20.0,48.0
2023,11,REG,MIA,LV,20.0,13.0,7.0,33.0
2023,11,REG,WAS,NYG,19.0,31.0,-12.0,50.0
2023,11,REG,SF,TB,27.0,14.0,13.0,41.0
2023,11,REG,BUF,NYJ,32.0,6.0,26.0,38.0
2023,11,REG,LA,SEA,17.0,16.0,1.0,33.0
2023,11,REG,DEN,MIN,21.0,20.0,1.0,41.0
2023,11,REG,KC,PHI,17.0,21.0,-4.0,38.0
2023,12,REG,DET,GB,22.0,29.0,-7.0,51.0
2023,12,REG,DAL,WAS,45.0,10.0,35.0,55.0
2023,12,REG,SEA,SF,13.0,31.0,-18.0,44.0
2023,12,REG,NYJ,MIA,13.0,34.0,-21.0,47.0
2023,12,REG,ATL,NO,24.0,15.0,9.0,39.0
2023,12,REG,CIN,PIT,10.0,16.0,-6.0,26.0
2023,12,REG,HOU,JAX,21.0,24.0,-3.0,45.0
2023,12,REG,IND,TB,27.0,20.0,7.0,47.0
2023,12,REG,NYG,NE,10.0,7.0,3.0,17.0
2023,12,REG,TEN,CAR,17.0,10.0,7.0,27.0
2023,12,REG,ARI,LA,14.0,37.0,-23.0,51.0
2023,12,REG,DEN,CLE,29.0,12.0,17.0,41.0
2023,12,REG,LV,KC,17.0,31.0,-14.0,48.0
2023,12,REG,PHI,BUF,37.0,34.0,3.0,71.0
2023,12,REG,LAC,BAL,10.0,20.0,-10.0,30.0
2023,12,REG,MIN,CHI,10.0,12.0,-2.0,22.0
2023,13,REG,DAL,SEA,41.0,35.0,6.0,76.0
2023,13,REG,HOU,DEN,22.0,17.0,5.0,39.0
2023,13,REG,NE,LAC,0.0,6.0,-6.0,6.0
2023,13,REG,NO,DET,28.0,33.0,-5.0,61.0
2023,13,REG,NYJ,ATL,8.0,13.0,-5.0,21.0
2023,13,REG,PIT,ARI,10.0,24.0,-14.0,34.0
2023,13,REG,TEN,IND,28.0,31.0,-3.0,59.0
2023,13,REG,WAS,MIA,15.0,45.0,-30.0,60.0
2023,13,REG,TB,CAR,21.0,18.0,3.0,39.0
2023,13,REG,LA,CLE,36.0,19.0,17.0,55.0
2023,13,REG,PHI,SF,19.0,42.0,-23.0,61.0
2023,13,REG,GB,KC,27.0,19.0,8.0,46.0
2023,13,REG,JAX,CIN,31.0,34.0,-3.0,65.0
2023,14,REG,PIT,NE,18.0,21.0,-3.0,39.0
2023,14,REG,ATL,TB,25.0,29.0,-4.0,54.0
2023,14,REG,BAL,LA,37.0,31.0,6.0,68.0
2023,14,REG,CHI,DET,28.0,13.0,15.0,41.0
2023,14,REG,CIN,IND,34.0,14.0,20.0,48.0
2023,14,REG,CLE,JAX,31.0,27.0,4.0,58.0
2023,14,REG,NO,CAR,28.0,6.0,22.0,34.0
2023,14,REG,NYJ,HOU,30.0,6.0,24.0,36.0
2023,14,REG,LV,MIN,0.0,3.0,-3.0,3.0
2023,14,REG,SF,SEA,28.0,16.0,12.0,44.0
2023,14,REG,KC,BUF,17.0,20.0,-3.0,37.0
2023,14,REG,LAC,DEN,7.0,24.0,-17.0,31.0
2023,14,REG,DAL,PHI,33.0,13.0,20.0,46.0
2023,14,REG,MIA,TEN,27.0,28.0,-1.0,55.0
2023,14,REG,NYG,GB,24.0,22.0,2.0,46.0
2023,15,REG,LV,LAC,63.0,21.0,42.0,84.0
2023,15,REG,CIN,MIN,27.0,24.0,3.0,51.0
2023,15,REG,IND,PIT,30.0,13.0,17.0,43.0
2023,15,REG,DET,DEN,42.0,17.0,25.0,59.0
2023,15,REG,CAR,ATL,9.0,7.0,2.0,16.0
2023,15,REG,CLE,CHI,20.0,17.0,3.0,37.0
2023,15,REG,GB,TB,20.0,34.0,-14.0,54.0
2023,15,REG,MIA,NYJ,30.0,0.0,30.0,30.0
2023,15,REG,NE,KC,17.0,27.0,-10.0,44.0
2023,15,REG,NO,NYG,24.0,6.0,18.0,30.0
2023,15,REG,TEN,HOU,16.0,19.0,-3.0,35.0
2023,15,REG,ARI,SF,29.0,45.0,-16.0,74.0
2023,15,REG,LA,WAS,28.0,20.0,8.0,48.0
2023,15,REG,BUF,DAL,31.0,10.0,21.0,41.0
2023,15,REG,JAX,BAL,7.0,23.0,-16.0,30.0
2023,15,REG,SEA,PHI,20.0,17.0,3.0,37.0
2023,16,REG,LA,NO,30.0,22.0,8.0,52.0
2023,16,REG,PIT,CIN,34.0,11.0,23.0,45.0
2023,16,REG,LAC,BUF,22.0,24.0,-2.0,46.0
2023,16,REG,ATL,IND,29.0,10.0,19.0,39.0
2023,16,REG,CAR,GB,30.0,33.0,-3.0,63.0
2023,16,REG,HOU,CLE,22.0,36.0,-14.0,58.0
2023,16,REG,MIN,DET,24.0,30.0,-6.0,54.0
2023,16,REG,NYJ,WAS,30.0,28.0,2.0,58.0
2023,16,REG,TEN,SEA,17.0,20.0,-3.0,37.0
2023,16,REG,TB,JAX,30.0,12.0,18.0,42.0
2023,16,REG,CHI,ARI,27.0,16.0,11.0,43.0
2023,16,REG,MIA,DAL,22.0,20.0,2.0,42.0
2023,16,REG,DEN,NE,23.0,26.0,-3.0,49.0
2023,16,REG,KC,LV,14.0,20.0,-6.0,34.0
2023,16,REG,PHI,NYG,33.0,25.0,8.0,58.0
2023,16,REG,SF,BAL,19.0,33.0,-14.0,52.0
2023,17,REG,CLE,NYJ,37.0,20.0,17.0,57.0
2023,17,REG,DAL,DET,20.0,19.0,1.0,39.0
2023,17,REG,BAL,MIA,56.0,19.0,37.0,75.0
2023,17,REG,BUF,NE,27.0,21.0,6.0,48.0
2023,17,REG,CHI,ATL,37.0,17.0,20.0,54.0
2023,17,REG,HOU,TEN,26.0,3.0,23.0,29.0
2023,17,REG,IND,LV,23.0,20.0,3.0,43.0
2023,17,REG,JAX,CAR,26.0,0.0,26.0,26.0
2023,17,REG,NYG,LA,25.0,26.0,-1.0,51.0
2023,17,REG,PHI,ARI,31.0,35.0,-4.0,66.0
2023,17,REG,TB,NO,13.0,23.0,-10.0,36.0
2023,17,REG,WAS,SF,10.0,27.0,-17.0,37.0
2023,17,REG,SEA,PIT,23.0,30.0,-7.0,53.0
2023,17,REG,DEN,LAC,16.0,9.0,7.0,25.0
2023,17,REG,KC,CIN,25.0,17.0,8.0,42.0
2023,17,REG,MIN,GB,10.0,33.0,-23.0,43.0
2023,18,REG,BAL,PIT,10.0,17.0,-7.0,27.0
2023,18,REG,IND,HOU,19.0,23.0,-4.0,42.0
2023,18,REG,CAR,TB,0.0,9.0,-9.0,9.0
2023,18,REG,CIN,CLE,31.0,14.0,17.0,45.0
2023,18,REG,DET,MIN,30.0,20.0,10.0,50.0
2023,18,REG,NE,NYJ,3.0,17.0,-14.0,20.0
2023,18,REG,NO,ATL,48.0,17.0,31.0,65.0
2023,18,REG,TEN,JAX,28.0,20.0,8.0,48.0
2023,18,REG,ARI,SEA,20.0,21.0,-1.0,41.0
2023,18,REG,GB,CHI,17.0,9.0,8.0,26.0
2023,18,REG,LAC,KC,12.0,13.0,-1.0,25.0
2023,18,REG,LV,DEN,27.0,14.0,13.0,41.0
2023,18,REG,NYG,PHI,27.0,10.0,17.0,37.0
2023,18,REG,SF,LA,20.0,21.0,-1.0,41.0
2023,18,REG,WAS,DAL,10.0,38.0,-28.0,48.0
2023,18,REG,MIA,BUF,14.0,21.0,-7.0,35.0
2023,19,WC,HOU,CLE,45.0,14.0,31.0,59.0
2023,19,WC,KC,MIA,26.0,7.0,19.0,33.0
2023,19,WC,DAL,GB,32.0,48.0,-16.0,80.0
2023,19,WC,DET,LA,24.0,23.0,1.0,47.0
2023,19,WC,BUF,PIT,31.0,17.0,14.0,48.0
2023,19,WC,TB,PHI,32.0,9.0,23.0,41.0
2023,20,DIV,BAL,HOU,34.0,10.0,24.0,44.0
2023,20,DIV,SF,GB,24.0,21.0,3.0,45.0
2023,20,DIV,DET,TB,31.0,23.0,8.0,54.0
2023,20,DIV,BUF,KC,24.0,27.0,-3.0,51.0
2023,21,CON,BAL,KC,10.0,17.0,-7.0,27.0
2023,21,CON,SF,DET,34.0,31.0,3.0,65.0
2023,22,SB,KC,SF,25.0,22.0,3.0,47.0
2024,1,REG,KC,BAL,27.0,20.0,7.0,47.0
2024,1,REG,PHI,GB,34.0,29.0,5.0,63.0
2024,1,REG,ATL,PIT,10.0,18.0,-8.0,28.0
2024,1,REG,BUF,ARI,34.0,28.0,6.0,62.0
2024,1,REG,CHI,TEN,24.0,17.0,7.0,41.0
2024,1,REG,CIN,NE,10.0,16.0,-6.0,26.0
2024,1,REG,IND,HOU,27.0,29.0,-2.0,56.0
2024,1,REG,MIA,JAX,20.0,17.0,3.0,37.0
2024,1,REG,NO,CAR,47.0,10.0,37.0,57.0
2024,1,REG,NYG,MIN,6.0,28.0,-22.0,34.0
2024,1,REG,LAC,LV,22.0,10.0,12.0,32.0
2024,1,REG,SEA,DEN,26.0,20.0,6.0,46.0
2024,1,REG,CLE,DAL,17.0,33.0,-16.0,50.0
2024,1,REG,TB,WAS,37.0,20.0,17.0,57.0
2024,1,REG,DET,LA,26.0,20.0,6.0,46.0
2024,1,REG,SF,NYJ,32.0,19.0,13.0,51.0
2024,2,REG,MIA,BUF,10.0,31.0,-21.0,41.0
2024,2,REG,BAL,LV,23.0,26.0,-3.0,49.0
2024,2,REG,CAR,LAC,3.0,26.0,-23.0,29.0
2024,2,REG,DAL,NO,19.0,44.0,-25.0,63.0
2024,2,REG,DET,TB,16.0,20.0,-4.0,36.0
2024,2,REG,GB,IND,16.0,10.0,6.0,26.0
2024,2,REG,JAX,CLE,13.0,18.0,-5.0,31.0
2024,2,REG,MIN,SF,23.0,17.0,6.0,40.0
2024,2,REG,NE,SEA,20.0,23.0,-3.0,43.0
2024,2,REG,TEN,NYJ,17.0,24.0,-7.0,41.0
2024,2,REG,WAS,NYG,21.0,18.0,3.0,39.0
2024,2,REG,ARI,LA,41.0,10.0,31.0,51.0
2024,2,REG,DEN,PIT,6.0,13.0,-7.0,19.0
2024,2,REG,KC,CIN,26.0,25.0,1.0,51.0
2024,2,REG,HOU,CHI,19.0,13.0,6.0,32.0
2024,2,REG,PHI,ATL,21.0,22.0,-1.0,43.0
2024,3,REG,NYJ,NE,24.0,3.0,21.0,27.0
2024,3,REG,CLE,NYG,15.0,21.0,-6.0,36.0
2024,3,REG,IND,CHI,21.0,16.0,5.0,37.0
2024,3,REG,MIN,HOU,34.0,7.0,27.0,41.0
2024,3,REG,NO,PHI,12.0,15.0,-3.0,27.0
2024,3,REG,PIT,LAC,20.0,10.0,10.0,30.0
2024,3,REG,TB,DEN,7.0,26.0,-19.0,33.0
2024,3,REG,TEN,GB,14.0,30.0,-16.0,44.0
2024,3,REG,LV,CAR,22.0,36.0,-14.0,58.0
2024,3,REG,SEA,MIA,24.0,3.0,21.0,27.0
2024,3,REG,ARI,DET,13.0,20.0,-7.0,33.0
2024,3,REG,DAL,BAL,25.0,28.0,-3.0,53.0
2024,3,REG,LA,SF,27.0,24.0,3.0,51.0
2024,3,REG,ATL,KC,17.0,22.0,-5.0,39.0
2024,3,REG,BUF,JAX,47.0,10.0,37.0,57.0
2024,3,REG,CIN,WAS,33.0,38.0,-5.0,71.0
2024,4,REG,NYG,DAL,15.0,20.0,-5.0,35.0
2024,4,REG,ATL,NO,26.0,24.0,2.0,50.0
2024,4,REG,CAR,CIN,24.0,34.0,-10.0,58.0
2024,4,REG,CHI,LA,24.0,18.0,6.0,42.0
2024,4,REG,GB,MIN,29.0,31.0,-2.0,60.0
